消息序号,采集时间,NR DU小区标识,下行RLC总吞吐率(bps),上行RLC总吞吐率(bps),下行MAC总吞吐率(bps),上行MAC总吞吐率(bps)
3579,2023-04-06 21:39:28 (290),1,0,9808,9432,163632
3580,2023-04-06 21:39:29 (310),1,0,6344,29576,133080
3581,2023-04-06 21:39:30 (290),1,0,9224,9432,203688
3582,2023-04-06 21:39:31 (290),1,0,5120,10488,117824
3583,2023-04-06 21:39:32 (310),1,0,6440,7824,119728
3584,2023-04-06 21:39:33 (290),1,0,5120,9040,94192
3585,2023-04-06 21:39:34 (310),1,0,5736,4416,95944
3586,2023-04-06 21:39:35 (310),1,0,4544,6120,106176
3587,2023-04-06 21:39:36 (310),1,0,4488,6488,175632
3588,2023-04-06 21:39:37 (290),1,0,5120,7616,196720
3589,2023-04-06 21:39:38 (310),1,0,4488,14496,300384
3590,2023-04-06 21:39:39 (310),1,0,5800,9616,128455
3591,2023-04-06 21:39:40 (290),1,0,5008,8352,144336
3592,2023-04-06 21:39:41 (290),1,0,5800,8216,245016
3593,2023-04-06 21:39:42 (310),1,0,4984,17376,286784
3594,2023-04-06 21:39:43 (310),1,0,5800,6624,264416
3595,2023-04-06 21:39:44 (310),1,0,4984,12240,266048
3596,2023-04-06 21:39:45 (310),1,0,5224,9384,210968
3597,2023-04-06 21:39:46 (310),1,0,5640,14904,204248
3598,2023-04-06 21:39:47 (290),1,0,5752,12144,139968
3599,2023-04-06 21:39:48 (310),1,0,5088,3864,174648
3600,2023-04-06 21:39:49 (290),1,0,6416,9936,72256
3601,2023-04-06 21:39:50 (310),1,0,5768,17856,141792
3602,2023-04-06 21:39:51 (310),1,0,6416,34944,127928
3603,2023-04-06 21:39:52 (290),1,0,5768,14944,125040
3604,2023-04-06 21:39:53 (310),1,0,6416,10056,52648
3605,2023-04-06 21:39:54 (290),1,0,5768,69616,97624
3606,2023-04-06 21:39:55 (310),1,0,5320,12912,60232
3607,2023-04-06 21:39:56 (310),1,0,7696,11896,103784
3608,2023-04-06 21:39:57 (310),1,0,5640,10008,96472
3609,2023-04-06 21:39:58 (310),1,0,7568,7960,106312
3610,2023-04-06 21:39:59 (310),1,0,6184,29040,87352
3611,2023-04-06 21:40:00 (310),1,0,8224,18840,89472
3612,2023-04-06 21:40:01 (310),1,0,6760,6072,72248
3613,2023-04-06 21:40:02 (310),1,0,7568,51080,75024
3614,2023-04-06 21:40:03 (290),1,0,6080,77280,62144
3615,2023-04-06 21:40:04 (310),1,0,5376,11736,59616
3616,2023-04-06 21:40:05 (310),1,0,6080,10696,50744
3617,2023-04-06 21:40:06 (290),1,0,4720,7272,55616
3618,2023-04-06 21:40:07 (290),1,0,6080,15112,58000
3619,2023-04-06 21:40:08 (310),1,0,5952,7960,101472
3620,2023-04-06 21:40:09 (310),1,0,5504,41568,54120
3621,2023-04-06 21:40:10 (310),1,0,5952,56800,63472
3622,2023-04-06 21:40:11 (290),1,0,4296,3864,70104
3623,2023-04-06 21:40:12 (310),1,0,4880,10464,59824
3624,2023-04-06 21:40:13 (310),1,0,4296,6096,77720
3625,2023-04-06 21:40:14 (290),1,0,5560,7176,55376
3626,2023-04-06 21:40:15 (310),1,0,4296,18792,52168
3627,2023-04-06 21:40:16 (290),1,0,6800,15744,48320
3628,2023-04-06 21:40:17 (310),1,0,4296,16040,53368
3629,2023-04-06 21:40:18 (310),1,0,7376,12864,46632
3630,2023-04-06 21:40:19 (310),1,0,3720,11040,54472
3631,2023-04-06 21:40:20 (310),1,0,7832,7752,46272
3632,2023-04-06 21:40:21 (290),1,0,3720,7824,60280
3633,2023-04-06 21:40:22 (290),1,0,7808,11040,62848
3634,2023-04-06 21:40:23 (310),1,0,3720,14040,55600
3635,2023-04-06 21:40:24 (300),1,0,6576,21144,40304
3636,2023-04-06 21:40:25 (290),1,0,3720,31560,22720
3637,2023-04-06 21:40:26 (310),1,0,6576,20760,32752
3638,2023-04-06 21:40:27 (290),1,0,4248,18024,32159
3639,2023-04-06 21:40:28 (290),1,0,7192,5592,36720
3640,2023-04-06 21:40:29 (290),1,0,3200,12912,44656
3641,2023-04-06 21:40:30 (310),1,0,5328,40768,30880
3642,2023-04-06 21:40:31 (290),1,0,1464,45288,18640
3643,2023-04-06 21:40:32 (290),1,0,9088,11160,34592
3644,2023-04-06 21:40:33 (310),1,0,2600,18528,18992
3645,2023-04-06 21:40:34 (310),1,0,7352,77832,25184
3646,2023-04-06 21:40:35 (310),1,0,3280,8976,14272
3647,2023-04-06 21:40:36 (310),1,0,7336,5568,21152
3648,2023-04-06 21:40:37 (310),1,0,2272,13904,7328
3649,2023-04-06 21:40:38 (311),1,0,128,7600,5776
3650,2023-04-06 21:40:39 (290),1,0,1304,5616,6304
3651,2023-04-06 21:40:40 (310),1,0,15312,13440,27936
3652,2023-04-06 21:40:41 (310),1,0,7944,22896,22880
3653,2023-04-06 21:40:42 (310),1,0,5952,56712,23920
3654,2023-04-06 21:40:43 (290),1,0,7312,48456,23296
3655,2023-04-06 21:40:44 (310),1,0,9088,8304,24528
3656,2023-04-06 21:40:45 (290),1,0,4256,9624,16624
3657,2023-04-06 21:40:46 (290),1,0,9936,9000,23840
3658,2023-04-06 21:40:47 (310),1,0,3960,2760,15168
3659,2023-04-06 21:40:48 (310),1,0,6808,15600,22672
3660,2023-04-06 21:40:49 (310),1,0,4456,10056,21040
3661,2023-04-06 21:40:50 (310),1,0,6176,7776,20064
3662,2023-04-06 21:40:51 (310),1,0,3432,7848,14816
3663,2023-04-06 21:40:52 (290),1,0,4936,3912,17440
3664,2023-04-06 21:40:53 (310),1,0,3440,34432,14688
3665,2023-04-06 21:40:54 (290),1,0,6064,18880,20848
3666,2023-04-06 21:40:55 (290),1,0,3848,4968,13120
3667,2023-04-06 21:40:56 (310),1,0,5448,12696,21824
3668,2023-04-06 21:40:57 (310),1,0,4032,7728,16079
3669,2023-04-06 21:40:58 (290),1,0,5848,8880,23568
3670,2023-04-06 21:40:59 (290),1,0,4688,5520,23040
3671,2023-04-06 21:41:00 (290),1,0,4696,6672,25152
3672,2023-04-06 21:41:01 (310),1,0,4696,12768,25504
3673,2023-04-06 21:41:02 (310),1,0,5272,12288,39600
3674,2023-04-06 21:41:03 (310),1,0,4704,8904,83120
3675,2023-04-06 21:41:04 (290),1,0,5312,13464,69296
3676,2023-04-06 21:41:05 (310),1,0,4568,22960,46568
3677,2023-04-06 21:41:06 (310),1,0,6544,25800,39264
3678,2023-04-06 21:41:07 (310),1,0,5200,19512,49016
3679,2023-04-06 21:41:08 (290),1,0,5888,21216,45888
3680,2023-04-06 21:41:09 (290),1,0,5200,5520,67216
3681,2023-04-06 21:41:10 (310),1,0,5336,7176,58776
3682,2023-04-06 21:41:11 (290),1,0,5328,21000,65007
3683,2023-04-06 21:41:12 (310),1,0,4640,5520,102832
3684,2023-04-06 21:41:13 (291),1,0,5328,4416,102456
3685,2023-04-06 21:41:14 (310),1,0,4064,6120,99800
3686,2023-04-06 21:41:15 (290),1,0,4648,5520,166880
3687,2023-04-06 21:41:16 (310),1,0,4064,17424,119728
3688,2023-04-06 21:41:17 (310),1,0,4648,6672,135736
3689,2023-04-06 21:41:18 (310),1,0,3512,5040,115488
3690,2023-04-06 21:41:19 (290),1,0,3992,8280,243776
3691,2023-04-06 21:41:20 (310),1,0,3392,12656,260216
3692,2023-04-06 21:41:21 (310),1,0,4648,3312,213448
3693,2023-04-06 21:41:22 (290),1,0,3392,5520,199264
3694,2023-04-06 21:41:23 (310),1,0,4648,3864,239480
3695,2023-04-06 21:41:24 (310),1,720,3392,10512,320024
3696,2023-04-06 21:41:25 (310),1,0,4128,4992,154304
3697,2023-04-06 21:41:26 (310),1,0,2240,10584,161744
3698,2023-04-06 21:41:27 (310),1,0,4064,21600,68512
3699,2023-04-06 21:41:28 (310),1,0,2264,34272,64680
3700,2023-04-06 21:41:29 (310),1,0,0,0,11200
3701,2023-04-06 21:41:30 (310),1,0,0,0,0
3702,2023-04-06 21:41:31 (290),1,0,0,3400,0
3703,2023-04-06 21:41:32 (310),1,0,0,26112,0
3704,2023-04-06 21:41:33 (310),1,0,0,8080,0
3705,2023-04-06 21:41:34 (312),1,0,0,0,0
3706,2023-04-06 21:41:35 (310),1,0,0,0,0
3707,2023-04-06 21:41:36 (310),1,0,0,0,0
3708,2023-04-06 21:41:37 (310),1,0,0,0,0
3709,2023-04-06 21:41:38 (310),1,0,0,0,0
3710,2023-04-06 21:41:39 (290),1,0,0,0,0
3711,2023-04-06 21:41:40 (310),1,0,0,0,0
3712,2023-04-06 21:41:41 (310),1,0,0,0,0
3713,2023-04-06 21:41:42 (310),1,0,0,0,0
3714,2023-04-06 21:41:43 (290),1,0,0,0,0
3715,2023-04-06 21:41:44 (290),1,0,0,0,0
3716,2023-04-06 21:41:45 (290),1,0,0,0,0
3717,2023-04-06 21:41:46 (290),1,0,0,0,0
3718,2023-04-06 21:41:47 (310),1,0,0,0,0
3719,2023-04-06 21:41:48 (310),1,0,0,0,0
3720,2023-04-06 21:41:49 (290),1,0,0,0,0
3721,2023-04-06 21:41:50 (310),1,0,0,0,0
3722,2023-04-06 21:41:51 (289),1,0,0,0,0
3723,2023-04-06 21:41:52 (310),1,0,0,0,0
3724,2023-04-06 21:41:53 (310),1,0,0,0,0
3725,2023-04-06 21:41:54 (300),1,0,0,0,0
3726,2023-04-06 21:41:55 (310),1,0,0,0,0
3727,2023-04-06 21:41:56 (291),1,0,0,0,0
3728,2023-04-06 21:41:57 (310),1,0,0,0,0
3729,2023-04-06 21:41:58 (310),1,0,0,0,0
3730,2023-04-06 21:41:59 (310),1,0,0,0,0
3731,2023-04-06 21:42:00 (310),1,0,0,0,0
3732,2023-04-06 21:42:01 (310),1,0,0,3848,186872
3733,2023-04-06 21:42:02 (310),1,5096,34248,32304,766024
3734,2023-04-06 21:42:03 (310),1,31408,15424,44888,574160
3735,2023-04-06 21:42:04 (290),1,0,4072,9312,409608
3736,2023-04-06 21:42:05 (310),1,0,2824,5616,455328
3737,2023-04-06 21:42:06 (310),1,0,4616,7752,380712
3738,2023-04-06 21:42:07 (310),1,0,3376,8400,432288
3739,2023-04-06 21:42:08 (310),1,0,4616,11832,710184
3740,2023-04-06 21:42:09 (310),1,0,2872,5040,404496
3741,2023-04-06 21:42:10 (310),1,0,6536,9504,462064
3742,2023-04-06 21:42:11 (290),1,0,3944,3888,450912
3743,2023-04-06 21:42:12 (310),1,0,8183,7320,484896
3744,2023-04-06 21:42:13 (291),1,0,5680,3912,539200
3745,2023-04-06 21:42:14 (290),1,0,9272,6072,162216
3746,2023-04-06 21:42:15 (290),1,0,6256,3312,407608
3747,2023-04-06 21:42:16 (310),1,0,11248,7272,357176
3748,2023-04-06 21:42:17 (310),1,0,6808,6720,514768
3749,2023-04-06 21:42:18 (310),1,0,12640,7848,498088
3750,2023-04-06 21:42:19 (290),1,0,7440,10608,620664
3751,2023-04-06 21:42:20 (290),1,0,12640,4416,860752
3752,2023-04-06 21:42:21 (290),1,0,8776,3888,702208
3753,2023-04-06 21:42:22 (310),1,0,12640,7176,665112
3754,2023-04-06 21:42:23 (310),1,0,9352,10104,379408
3755,2023-04-06 21:42:24 (310),1,0,11248,6120,1203240
3756,2023-04-06 21:42:25 (310),1,0,9352,24232,456760
3757,2023-04-06 21:42:26 (310),1,0,9856,5224,565448
3758,2023-04-06 21:42:27 (310),1,0,9248,15680,159784
3759,2023-04-06 21:42:28 (290),1,0,10448,6624,71680
3760,2023-04-06 21:42:29 (310),1,0,9776,8952,84400
3761,2023-04-06 21:42:30 (310),1,0,10992,2760,101904
3762,2023-04-06 21:42:31 (290),1,0,11024,9528,145336
3763,2023-04-06 21:42:32 (290),1,0,11544,4968,115328
3764,2023-04-06 21:42:33 (310),1,0,5536,2208,48592
3765,2023-04-06 21:42:34 (290),1,0,5888,7080,10080
3766,2023-04-06 21:42:35 (310),1,0,26056,12288,59448
3767,2023-04-06 21:42:36 (310),1,0,14056,12752,83096
3768,2023-04-06 21:42:37 (290),1,0,10240,4992,107928
3769,2023-04-06 21:42:38 (310),1,0,14592,4624,131592
3770,2023-04-06 21:42:39 (311),1,0,9560,7176,87704
3771,2023-04-06 21:42:40 (290),1,0,9736,1104,41976
3772,2023-04-06 21:42:41 (310),1,0,16200,11040,85864
3773,2023-04-06 21:42:42 (290),1,0,10304,13720,50896
3774,2023-04-06 21:42:43 (310),1,0,11400,7200,82032
3775,2023-04-06 21:42:44 (310),1,0,9776,8144,109704
3776,2023-04-06 21:42:45 (290),1,0,10720,7776,108248
3777,2023-04-06 21:42:46 (290),1,0,9248,14928,113072
3778,2023-04-06 21:42:47 (310),1,0,10144,39384,59632
3779,2023-04-06 21:42:48 (290),1,0,2824,8280,71320
3780,2023-04-06 21:42:49 (291),1,0,0,416,0
3781,2023-04-06 21:42:50 (310),1,0,0,968,0
3782,2023-04-06 21:42:51 (290),1,0,0,0,0
3783,2023-04-06 21:42:52 (312),1,0,0,0,0
3784,2023-04-06 21:42:53 (310),1,0,0,0,0
3785,2023-04-06 21:42:54 (290),1,0,0,0,0
3786,2023-04-06 21:42:55 (310),1,0,0,0,0
3787,2023-04-06 21:42:56 (291),1,0,0,0,0
3788,2023-04-06 21:42:57 (310),1,0,0,0,0
3789,2023-04-06 21:42:58 (290),1,0,0,5520,0
3790,2023-04-06 21:42:59 (290),1,0,0,3864,0
3791,2023-04-06 21:43:00 (290),1,0,0,6696,0
3792,2023-04-06 21:43:01 (290),1,0,0,0,0
3793,2023-04-06 21:43:02 (290),1,0,0,0,0
3794,2023-04-06 21:43:03 (290),1,0,0,0,0
3795,2023-04-06 21:43:04 (290),1,0,0,0,0
3796,2023-04-06 21:43:05 (310),1,0,0,0,0
3797,2023-04-06 21:43:06 (290),1,0,0,0,0
3798,2023-04-06 21:43:07 (310),1,0,0,0,0
3799,2023-04-06 21:43:08 (310),1,0,0,0,0
3800,2023-04-06 21:43:09 (290),1,0,0,0,0
3801,2023-04-06 21:43:10 (290),1,0,0,0,0
3802,2023-04-06 21:43:11 (310),1,0,0,1320,0
3803,2023-04-06 21:43:12 (310),1,0,16976,56296,747400
3804,2023-04-06 21:43:13 (291),1,36504,31152,58360,1039624
3805,2023-04-06 21:43:14 (310),1,0,2952,6192,264912
3806,2023-04-06 21:43:15 (290),1,0,1256,2808,388080
3807,2023-04-06 21:43:16 (290),1,0,3536,6168,566376
3808,2023-04-06 21:43:17 (310),1,0,1256,2232,572712
3809,2023-04-06 21:43:18 (310),1,0,4176,10104,348888
3810,2023-04-06 21:43:19 (310),1,0,1784,5616,388824
3811,2023-04-06 21:43:20 (290),1,0,6752,5544,753152
3812,2023-04-06 21:43:21 (310),1,0,2976,4464,581376
3813,2023-04-06 21:43:22 (291),1,0,6624,5040,450216
3814,2023-04-06 21:43:23 (290),1,0,4736,3336,633432
3815,2023-04-06 21:43:24 (310),1,0,7168,11184,701976
3816,2023-04-06 21:43:25 (290),1,0,4736,5040,513816
3817,2023-04-06 21:43:26 (311),1,0,7488,7176,479824
3818,2023-04-06 21:43:27 (290),1,0,6384,6096,294672
3819,2023-04-06 21:43:28 (290),1,0,9952,4464,455824
3820,2023-04-06 21:43:29 (310),1,0,5416,24744,277448
3821,2023-04-06 21:43:30 (310),1,0,9952,12792,638144
3822,2023-04-06 21:43:31 (310),1,0,6096,6120,798800
3823,2023-04-06 21:43:32 (290),1,0,6448,5176,900832
3824,2023-04-06 21:43:33 (290),1,0,9600,10560,237672
3825,2023-04-06 21:43:34 (310),1,0,8560,19704,102776
3826,2023-04-06 21:43:35 (310),1,0,7224,10488,142920
3827,2023-04-06 21:43:36 (310),1,0,7664,9528,130064
3828,2023-04-06 21:43:37 (310),1,0,6544,8376,147968
3829,2023-04-06 21:43:38 (310),1,0,7664,14312,313944
3830,2023-04-06 21:43:39 (310),1,0,7824,6624,227016
3831,2023-04-06 21:43:40 (310),1,0,7664,12104,207928
3832,2023-04-06 21:43:41 (310),1,0,9688,11640,160048
3833,2023-04-06 21:43:42 (310),1,0,7664,6488,155456
3834,2023-04-06 21:43:43 (290),1,0,10768,8832,149640
3835,2023-04-06 21:43:44 (310),1,0,9808,5520,141456
3836,2023-04-06 21:43:45 (310),1,0,10856,14560,111776
3837,2023-04-06 21:43:46 (290),1,0,10920,9872,61696
3838,2023-04-06 21:43:47 (290),1,0,12400,8880,107256
3839,2023-04-06 21:43:48 (310),1,0,10256,3864,160520
3840,2023-04-06 21:43:49 (290),1,0,12768,7752,95136
3841,2023-04-06 21:43:50 (310),1,0,9944,9384,83712
3842,2023-04-06 21:43:51 (310),1,0,10944,12576,160464
3843,2023-04-06 21:43:52 (310),1,0,7936,3312,89712
3844,2023-04-06 21:43:53 (310),1,0,10768,7752,107392
3845,2023-04-06 21:43:54 (310),1,0,8135,8280,102288
3846,2023-04-06 21:43:55 (310),1,0,10792,15048,89608
3847,2023-04-06 21:43:56 (310),1,0,9448,8488,81792
3848,2023-04-06 21:43:57 (290),1,0,9112,9936,77400
3849,2023-04-06 21:43:58 (310),1,0,11136,16752,126680
3850,2023-04-06 21:43:59 (310),1,0,8928,11160,143328
3851,2023-04-06 21:44:00 (310),1,0,9336,11064,115560
3852,2023-04-06 21:44:01 (310),1,0,8968,7752,163576
3853,2023-04-06 21:44:02 (290),1,0,8151,9384,193264
3854,2023-04-06 21:44:03 (310),1,0,8336,15672,162680
3855,2023-04-06 21:44:04 (290),1,0,8264,5520,309328
3856,2023-04-06 21:44:05 (310),1,0,8336,7384,266144
3857,2023-04-06 21:44:06 (310),1,0,8960,9936,265832
3858,2023-04-06 21:44:07 (290),1,0,8864,8280,324728
3859,2023-04-06 21:44:08 (310),1,0,7872,13800,426384
3860,2023-04-06 21:44:09 (310),1,0,8328,9480,232560
3861,2023-04-06 21:44:10 (310),1,0,7344,14512,278880
3862,2023-04-06 21:44:11 (290),1,0,5968,17016,179824
3863,2023-04-06 21:44:12 (310),1,0,6800,7272,120656
3864,2023-04-06 21:44:13 (290),1,0,5952,7616,173928
3865,2023-04-06 21:44:14 (310),1,0,5408,11088,63864
3866,2023-04-06 21:44:15 (291),1,0,5272,17088,138584
3867,2023-04-06 21:44:16 (290),1,0,4768,28904,89920
3868,2023-04-06 21:44:17 (310),1,0,5480,12840,106024
3869,2023-04-06 21:44:18 (310),1,0,5568,9960,99592
3870,2023-04-06 21:44:19 (290),1,0,4864,18240,131984
3871,2023-04-06 21:44:20 (310),1,0,8432,25704,166120
3872,2023-04-06 21:44:21 (310),1,0,6152,10904,137992
3873,2023-04-06 21:44:22 (310),1,0,6304,28888,120472
3874,2023-04-06 21:44:23 (310),1,0,7288,7960,123680
3875,2023-04-06 21:44:24 (310),1,0,6784,10248,205800
3876,2023-04-06 21:44:25 (290),1,0,7648,9504,212952
3877,2023-04-06 21:44:26 (290),1,0,6408,4968,331656
3878,2023-04-06 21:44:27 (290),1,0,8832,13320,239816
3879,2023-04-06 21:44:28 (310),1,0,5752,5936,232960
3880,2023-04-06 21:44:29 (290),1,0,8832,10904,397224
3881,2023-04-06 21:44:30 (290),1,0,3736,8240,282744
3882,2023-04-06 21:44:31 (290),1,0,5728,9456,120336
3883,2023-04-06 21:44:32 (290),1,0,6840,13352,71288
3884,2023-04-06 21:44:33 (290),1,0,8016,9480,75568
3885,2023-04-06 21:44:34 (290),1,0,3736,4416,131208
3886,2023-04-06 21:44:35 (310),1,0,4720,9248,151208
3887,2023-04-06 21:44:36 (310),1,0,3736,7200,150080
3888,2023-04-06 21:44:37 (290),1,0,4720,12096,87792
3889,2023-04-06 21:44:38 (310),1,0,3736,23664,74936
3890,2023-04-06 21:44:39 (290),1,0,4720,6648,109104
3891,2023-04-06 21:44:40 (310),1,0,3664,8144,87848
3892,2023-04-06 21:44:41 (310),1,0,5968,8832,215816
3893,2023-04-06 21:44:42 (290),1,0,3664,3312,273632
3894,2023-04-06 21:44:43 (310),1,0,6648,22656,300224
3895,2023-04-06 21:44:44 (290),1,0,3664,29488,153680
3896,2023-04-06 21:44:45 (290),1,0,7224,7800,325472
3897,2023-04-06 21:44:46 (310),1,0,4360,3888,357472
3898,2023-04-06 21:44:47 (310),1,0,7752,4968,318960
3899,2023-04-06 21:44:48 (310),1,0,4360,8352,205328
3900,2023-04-06 21:44:49 (310),1,0,9152,4440,278984
3901,2023-04-06 21:44:50 (290),1,0,3312,4416,131112
3902,2023-04-06 21:44:51 (310),1,0,8440,4416,122248
3903,2023-04-06 21:44:52 (309),1,0,5384,5520,71088
3904,2023-04-06 21:44:53 (310),1,0,9424,10128,146680
3905,2023-04-06 21:44:54 (290),1,0,3760,3864,53432
3906,2023-04-06 21:44:55 (310),1,0,9936,3864,109112
3907,2023-04-06 21:44:56 (310),1,0,3768,4416,148688
3908,2023-04-06 21:44:57 (310),1,0,6712,9192,85024
3909,2023-04-06 21:44:58 (290),1,0,3696,6072,54520
3910,2023-04-06 21:44:59 (310),1,0,8096,8328,66152
3911,2023-04-06 21:45:00 (290),1,0,4328,3312,139944
3912,2023-04-06 21:45:01 (289),1,0,8760,6624,342496
3913,2023-04-06 21:45:02 (290),1,0,3696,2208,299352
3914,2023-04-06 21:45:03 (310),1,0,9280,26976,366080
3915,2023-04-06 21:45:04 (310),1,0,4248,4280,221592
3916,2023-04-06 21:45:05 (310),1,0,8584,16992,381528
3917,2023-04-06 21:45:06 (290),1,0,4248,10176,158544
3918,2023-04-06 21:45:07 (310),1,0,9160,53120,295544
3919,2023-04-06 21:45:08 (310),1,0,2888,3312,167760
3920,2023-04-06 21:45:09 (310),1,0,8584,7728,350152
3921,2023-04-06 21:45:10 (290),1,0,2888,4416,221144
3922,2023-04-06 21:45:11 (290),1,0,8055,21528,336368
3923,2023-04-06 21:45:12 (310),1,0,2304,2760,186296
3924,2023-04-06 21:45:13 (310),1,0,7504,17400,359576
3925,2023-04-06 21:45:14 (310),1,0,2304,9000,141168
3926,2023-04-06 21:45:15 (290),1,0,7504,46584,233200
3927,2023-04-06 21:45:16 (311),1,0,4120,3312,191008
3928,2023-04-06 21:45:17 (310),1,0,7504,11400,153056
3929,2023-04-06 21:45:18 (310),1,0,4120,5520,84584
3930,2023-04-06 21:45:19 (290),1,0,6848,4968,134496
3931,2023-04-06 21:45:20 (310),1,0,7928,37240,945680
3932,2023-04-06 21:45:21 (310),1,0,9664,13704,477568
3933,2023-04-06 21:45:22 (290),1,0,7928,17712,629992
3934,2023-04-06 21:45:23 (310),1,0,8440,10352,373656
3935,2023-04-06 21:45:24 (310),1,0,7800,13184,630064
3936,2023-04-06 21:45:25 (290),1,0,9672,10488,436128
3937,2023-04-06 21:45:26 (310),1,0,8840,11528,625888
3938,2023-04-06 21:45:27 (292),1,0,9304,20984,443184
3939,2023-04-06 21:45:28 (310),1,0,10616,30744,686256
3940,2023-04-06 21:45:29 (290),1,0,9888,31632,541992
3941,2023-04-06 21:45:30 (310),1,0,10448,56656,956880
3942,2023-04-06 21:45:31 (310),1,0,12456,19216,617480
3943,2023-04-06 21:45:32 (310),1,0,8544,41400,492480
3944,2023-04-06 21:45:33 (310),1,0,7712,9248,634272
3945,2023-04-06 21:45:34 (310),1,0,4976,14944,610056
3946,2023-04-06 21:45:35 (310),1,0,6720,240368,370272
3947,2023-04-06 21:45:36 (290),1,0,12296,220040,637328
3948,2023-04-06 21:45:37 (290),1,0,13064,29160,894328
3949,2023-04-06 21:45:38 (310),1,0,8648,7728,1228008
3950,2023-04-06 21:45:39 (310),1,0,14408,12008,1083312
3951,2023-04-06 21:45:40 (310),1,0,8648,11040,970224
3952,2023-04-06 21:45:41 (290),1,0,15528,9936,987840
3953,2023-04-06 21:45:42 (310),1,0,9200,17280,1278864
3954,2023-04-06 21:45:43 (310),1,0,14360,8280,871528
3955,2023-04-06 21:45:44 (310),1,0,9720,9936,973768
3956,2023-04-06 21:45:45 (310),1,0,13784,14904,782480
3957,2023-04-06 21:45:46 (290),1,0,9720,13664,920312
3958,2023-04-06 21:45:47 (310),1,0,11848,9984,632784
3959,2023-04-06 21:45:48 (310),1,0,7880,7248,607024
3960,2023-04-06 21:45:49 (290),1,0,12088,11040,824504
3961,2023-04-06 21:45:50 (310),1,0,8183,8832,1051224
3962,2023-04-06 21:45:51 (290),1,0,7736,7176,1056608
3963,2023-04-06 21:45:52 (310),1,0,3200,3864,381600
3964,2023-04-06 21:45:53 (290),1,0,9656,8280,190472
3965,2023-04-06 21:45:54 (310),1,0,2704,18456,118568
3966,2023-04-06 21:45:55 (310),1,0,7648,17808,256608
3967,2023-04-06 21:45:56 (310),1,0,3880,5520,478544
3968,2023-04-06 21:45:57 (310),1,0,5080,6072,620880
3969,2023-04-06 21:45:58 (310),1,0,5712,23504,813912
3970,2023-04-06 21:45:59 (310),1,0,5080,10488,520712
3971,2023-04-06 21:46:00 (310),1,0,0,0,0
3972,2023-04-06 21:46:01 (291),1,0,7128,118448,142272
3973,2023-04-06 21:46:02 (310),1,0,6920,112176,261303
3974,2023-04-06 21:46:03 (290),1,0,4064,83432,267240
3975,2023-04-06 21:46:04 (290),1,0,4504,115792,258264
3976,2023-04-06 21:46:05 (310),1,0,4584,76328,425344
3977,2023-04-06 21:46:06 (310),1,0,4480,23640,305848
3978,2023-04-06 21:46:07 (290),1,0,4584,47088,285192
3979,2023-04-06 21:46:08 (310),1,0,3824,8039,325488
3980,2023-04-06 21:46:09 (310),1,0,4008,16584,334224
3981,2023-04-06 21:46:10 (310),1,0,4480,24240,712600
3982,2023-04-06 21:46:11 (310),1,0,2784,10632,219008
3983,2023-04-06 21:46:12 (310),1,0,4480,6624,281984
3984,2023-04-06 21:46:13 (310),1,0,2088,11912,228000
3985,2023-04-06 21:46:14 (310),1,0,4496,4968,253640
3986,2023-04-06 21:46:15 (310),1,0,2784,4296,200480
3987,2023-04-06 21:46:16 (310),1,0,3800,52896,218688
3988,2023-04-06 21:46:17 (310),1,0,2088,4464,111936
3989,2023-04-06 21:46:18 (310),1,0,3840,6096,126680
3990,2023-04-06 21:46:19 (290),1,0,1560,20272,92984
3991,2023-04-06 21:46:20 (290),1,0,3672,12472,59128
3992,2023-04-06 21:46:21 (290),1,0,2088,3312,138448
3993,2023-04-06 21:46:22 (290),1,0,3144,3864,205728
3994,2023-04-06 21:46:23 (310),1,0,2088,6624,158456
3995,2023-04-06 21:46:24 (290),1,0,3144,4416,156344
3996,2023-04-06 21:46:25 (290),1,0,1568,13968,149128
3997,2023-04-06 21:46:26 (290),1,0,3144,3336,133696
3998,2023-04-06 21:46:27 (290),1,0,2096,11160,152200
3999,2023-04-06 21:46:28 (310),1,0,2488,55200,113608
4000,2023-04-06 21:46:29 (310),1,0,2096,15528,48776
4001,2023-04-06 21:46:30 (310),1,0,0,0,4640
4002,2023-04-06 21:46:31 (309),1,0,0,0,0
4003,2023-04-06 21:46:32 (310),1,0,0,0,0
4004,2023-04-06 21:46:33 (290),1,0,0,0,0
4005,2023-04-06 21:46:34 (310),1,0,0,0,0
4006,2023-04-06 21:46:35 (310),1,0,0,0,0
4007,2023-04-06 21:46:36 (310),1,0,0,0,0
4008,2023-04-06 21:46:37 (310),1,0,0,0,0
