消息序号,采集时间,NR DU小区标识,下行RLC总吞吐率(bps),上行RLC总吞吐率(bps),下行MAC总吞吐率(bps),上行MAC总吞吐率(bps),运营商索引
2972,2023-03-20 23:01:37 (519),1,1392,1392,3272,438552,0
2973,2023-03-20 23:01:38 (519),1,696,696,1912,450672,0
2974,2023-03-20 23:01:39 (519),1,1392,1392,3976,470112,0
2975,2023-03-20 23:01:40 (519),1,1392,1392,3624,476328,0
2976,2023-03-20 23:01:41 (520),1,1392,1392,3392,473088,0
2977,2023-03-20 23:01:42 (519),1,1392,1392,3744,486048,0
2978,2023-03-20 23:01:43 (519),1,1392,1392,3976,486888,0
2979,2023-03-20 23:01:44 (519),1,1392,1392,3512,486048,0
2980,2023-03-20 23:01:45 (519),1,1392,1392,3512,499272,0
2981,2023-03-20 23:01:46 (519),1,1392,1392,3192,492792,0
2982,2023-03-20 23:01:47 (519),1,1392,1392,3512,498744,0
2983,2023-03-20 23:01:48 (519),1,1392,1392,3744,508728,0
2984,2023-03-20 23:01:49 (519),1,1392,1392,3512,498744,0
2985,2023-03-20 23:01:50 (519),1,1392,1392,3744,479568,0
2986,2023-03-20 23:01:51 (519),1,1392,1392,3512,473352,0
2987,2023-03-20 23:01:52 (519),1,1392,1392,3744,476904,0
2988,2023-03-20 23:01:53 (519),1,1392,1392,3512,521688,0
2989,2023-03-20 23:01:54 (519),1,1392,1392,3512,473352,0
2990,2023-03-20 23:01:55 (520),1,1392,1392,3744,473088,0
2991,2023-03-20 23:01:56 (519),1,696,696,2032,473928,0
2992,2023-03-20 23:01:57 (519),1,1392,1392,3744,463632,0
2993,2023-03-20 23:01:58 (520),1,1392,1392,3744,447696,0
2994,2023-03-20 23:01:59 (519),1,1392,1392,3512,450936,0
2995,2023-03-20 23:02:00 (520),1,1392,1392,3512,428256,0
2996,2023-03-20 23:02:01 (519),1,1392,1392,3976,418800,0
2997,2023-03-20 23:02:02 (519),1,1392,1392,3512,409080,0
2998,2023-03-20 23:02:03 (519),1,696,696,2264,406416,0
2999,2023-03-20 23:02:04 (519),1,1392,1392,3744,415560,0
3000,2023-03-20 23:02:05 (519),1,1392,1392,3880,522480,0
3001,2023-03-20 23:02:06 (519),1,1392,1392,3880,396384,0
3002,2023-03-20 23:02:07 (520),1,1392,1392,4200,386664,0
3003,2023-03-20 23:02:08 (519),1,1392,1392,3784,373704,0
3004,2023-03-20 23:02:09 (520),1,1392,1392,3784,364248,0
3005,2023-03-20 23:02:10 (519),1,1392,1392,3784,354528,0
3006,2023-03-20 23:02:11 (520),1,1392,1392,4200,345072,0
3007,2023-03-20 23:02:12 (520),1,1392,1392,4296,348312,0
3008,2023-03-20 23:02:13 (519),1,1392,1392,3784,358032,0
3009,2023-03-20 23:02:14 (519),1,1392,1392,3784,332376,0
3010,2023-03-20 23:02:15 (519),1,1392,1392,3784,332376,0
3011,2023-03-20 23:02:16 (519),1,1392,1392,4200,325896,0
3012,2023-03-20 23:02:17 (520),1,1392,1392,4200,306720,0
3013,2023-03-20 23:02:18 (519),1,1392,1392,3784,309696,0
3014,2023-03-20 23:02:19 (520),1,1392,1392,3880,306720,0
3015,2023-03-20 23:02:20 (519),1,1392,1392,3784,306720,0
3016,2023-03-20 23:02:21 (519),1,1392,1392,4616,284040,0
3017,2023-03-20 23:02:22 (519),1,1392,1392,4200,297000,0
3018,2023-03-20 23:02:23 (520),1,1392,1392,3976,294336,0
3019,2023-03-20 23:02:24 (519),1,696,696,2584,307296,0
3020,2023-03-20 23:02:25 (519),1,1392,1392,3784,526152,0
3021,2023-03-20 23:02:26 (519),1,1392,1392,3784,500544,0
3022,2023-03-20 23:02:27 (519),1,1392,1392,4200,284304,0
3023,2023-03-20 23:02:28 (519),1,1392,1392,4000,287352,0
3024,2023-03-20 23:02:29 (519),1,696,696,3000,404568,0
3025,2023-03-20 23:02:30 (519),1,1392,1392,4200,309696,0
3026,2023-03-20 23:02:31 (519),1,1392,1392,4200,313008,0
3027,2023-03-20 23:02:32 (519),1,1392,1392,3784,309696,0
3028,2023-03-20 23:02:33 (519),1,1392,1392,4200,341904,0
3029,2023-03-20 23:02:34 (519),1,1392,1392,4200,335352,0
3030,2023-03-20 23:02:35 (518),1,1392,1392,4200,332112,0
3031,2023-03-20 23:02:36 (519),1,1392,1392,4200,348960,0
3032,2023-03-20 23:02:37 (520),1,1392,1392,4336,354864,0
3033,2023-03-20 23:02:38 (519),1,1392,1392,3784,498816,0
3034,2023-03-20 23:02:39 (520),1,1392,1392,3784,364320,0
3035,2023-03-20 23:02:40 (519),1,1392,1392,3784,377016,0
3036,2023-03-20 23:02:41 (519),1,1392,1392,4200,377016,0
3037,2023-03-20 23:02:42 (519),1,1392,1392,3784,389976,0
3038,2023-03-20 23:02:43 (519),1,1392,1392,4616,386736,0
3039,2023-03-20 23:02:44 (519),1,1392,1392,4616,393216,0
3040,2023-03-20 23:02:45 (519),1,1392,1392,4200,389976,0
3041,2023-03-20 23:02:46 (519),1,1392,1392,4616,389904,0
3042,2023-03-20 23:02:47 (519),1,1392,1392,4200,490416,0
3043,2023-03-20 23:02:48 (519),1,1392,1392,3784,402672,0
3044,2023-03-20 23:02:49 (519),1,696,696,2584,416712,0
3045,2023-03-20 23:02:50 (519),1,1392,1392,4200,441288,0
3046,2023-03-20 23:02:51 (519),1,1392,1392,4200,441216,0
3047,2023-03-20 23:02:52 (519),1,1392,1392,4616,432336,0
3048,2023-03-20 23:02:53 (519),1,1392,1392,4616,479832,0
3049,2023-03-20 23:02:54 (519),1,1392,1392,3784,686880,0
3050,2023-03-20 23:02:55 (519),1,1392,1392,4616,544896,0
3051,2023-03-20 23:02:56 (519),1,1392,1392,3784,473352,0
3052,2023-03-20 23:02:57 (519),1,1392,1392,3784,470112,0
3053,2023-03-20 23:02:58 (519),1,696,696,2584,483648,0
3054,2023-03-20 23:02:59 (519),1,1392,1392,4200,486312,0
3055,2023-03-20 23:03:00 (519),1,1392,1392,4200,486888,0
3056,2023-03-20 23:03:01 (520),1,1392,1392,3784,473616,0
3057,2023-03-20 23:03:02 (519),1,1392,1392,4200,486312,0
3058,2023-03-20 23:03:03 (519),1,1392,1392,4200,489288,0
3059,2023-03-20 23:03:04 (519),1,1392,1392,4200,489552,0
3060,2023-03-20 23:03:05 (519),1,1392,1392,4200,476328,0
3061,2023-03-20 23:03:06 (519),1,1392,1392,3784,480096,0
3062,2023-03-20 23:03:07 (519),1,1392,1392,4200,502248,0
3063,2023-03-20 23:03:08 (520),1,1392,1392,4200,499008,0
3064,2023-03-20 23:03:09 (520),1,1392,1392,3648,470376,0
3065,2023-03-20 23:03:10 (520),1,1392,1392,4200,460656,0
3066,2023-03-20 23:03:11 (520),1,1392,1392,3784,450936,0
3067,2023-03-20 23:03:12 (519),1,1392,1392,4616,445032,0
3068,2023-03-20 23:03:13 (520),1,1392,1392,4616,435312,0
3069,2023-03-20 23:03:14 (520),1,1392,1392,4200,425280,0
3070,2023-03-20 23:03:15 (519),1,696,696,2296,419640,0
3071,2023-03-20 23:03:16 (520),1,1392,1392,4328,431760,0
3072,2023-03-20 23:03:17 (519),1,1392,1392,3976,403656,0
3073,2023-03-20 23:03:18 (519),1,1392,1392,4424,383424,0
3074,2023-03-20 23:03:19 (519),1,1392,1392,4040,377208,0
3075,2023-03-20 23:03:20 (519),1,1392,1392,4040,361272,0
3076,2023-03-20 23:03:21 (519),1,1392,1392,4040,351552,0
3077,2023-03-20 23:03:22 (519),1,696,1392,2848,342672,0
3078,2023-03-20 23:03:23 (519),1,1392,696,3456,358344,0
3079,2023-03-20 23:03:24 (519),1,1392,1392,4328,348120,0
3080,2023-03-20 23:03:25 (519),1,1392,1392,4328,351816,0
3081,2023-03-20 23:03:26 (519),1,1392,1392,4328,342096,0
3082,2023-03-20 23:03:27 (520),1,1392,1392,4296,335616,0
3083,2023-03-20 23:03:28 (520),1,1392,1392,3976,338592,0
3084,2023-03-20 23:03:29 (520),1,1392,1392,4008,345072,0
3085,2023-03-20 23:03:30 (519),1,1392,1392,4328,354792,0
3086,2023-03-20 23:03:31 (519),1,1392,1392,4008,354792,0
3087,2023-03-20 23:03:32 (519),1,1392,1928,4592,380448,0
3088,2023-03-20 23:03:33 (520),1,1392,1920,4592,416088,0
3089,2023-03-20 23:03:34 (519),1,1392,2456,5144,419064,0
3090,2023-03-20 23:03:35 (519),1,1392,2464,4592,441480,0
3091,2023-03-20 23:03:36 (519),1,1392,2456,4304,431760,0
3092,2023-03-20 23:03:37 (519),1,1392,2464,3824,457416,0
3093,2023-03-20 23:03:38 (510),1,1392,2456,4528,483072,0
3094,2023-03-20 23:03:39 (520),1,1392,2464,4176,824520,0
3095,2023-03-20 23:03:40 (519),1,1392,2456,4176,628344,0
3096,2023-03-20 23:03:41 (519),1,1392,2464,4176,734112,0
3097,2023-03-20 23:03:42 (519),1,696,1760,3568,915288,0
3098,2023-03-20 23:03:43 (519),1,1392,2464,3824,634824,0
3099,2023-03-20 23:03:44 (519),1,1392,2456,4728,543840,0
3100,2023-03-20 23:03:45 (520),1,1392,2464,3824,492528,0
3101,2023-03-20 23:03:46 (520),1,1392,2456,4992,760368,0
3102,2023-03-20 23:03:47 (520),1,1392,2464,4176,425352,0
3103,2023-03-20 23:03:48 (519),1,1392,2456,4864,415560,0
3104,2023-03-20 23:03:49 (520),1,1392,2464,4176,354792,0
3105,2023-03-20 23:03:50 (519),1,696,1760,1912,507600,0
3106,2023-03-20 23:03:51 (519),1,1392,2464,3624,345336,0
3107,2023-03-20 23:03:52 (519),1,1392,2456,3824,361272,0
3108,2023-03-20 23:03:53 (519),1,1392,2464,4176,364512,0
3109,2023-03-20 23:03:54 (519),1,1392,2456,4616,383688,0
3110,2023-03-20 23:03:55 (520),1,1392,2464,4064,567784,0
3111,2023-03-20 23:03:56 (519),1,1392,2456,4616,412320,0
3112,2023-03-20 23:03:57 (519),1,1392,2464,4848,409344,0
3113,2023-03-20 23:03:58 (519),1,1392,2456,4848,428520,0
3114,2023-03-20 23:03:59 (519),1,1392,2464,4848,506016,0
3115,2023-03-20 23:04:00 (518),1,1392,2456,4296,409344,0
3116,2023-03-20 23:04:01 (519),1,1392,2464,4296,522744,0
3117,2023-03-20 23:04:02 (520),1,1392,2456,4848,400200,0
3118,2023-03-20 23:04:03 (520),1,1392,2464,4848,511968,0
3119,2023-03-20 23:04:04 (519),1,1392,1920,4064,428256,0
3120,2023-03-20 23:04:05 (519),1,1392,1936,4296,400200,0
3121,2023-03-20 23:04:06 (519),1,1392,1392,3744,422040,0
3122,2023-03-20 23:04:07 (520),1,1392,1392,3512,422040,0
3123,2023-03-20 23:04:08 (519),1,696,696,2032,442056,0
3124,2023-03-20 23:04:09 (519),1,1392,1392,3744,473352,0
3125,2023-03-20 23:04:10 (519),1,1392,1392,3744,476592,0
3126,2023-03-20 23:04:11 (519),1,1392,1392,3512,479832,0
3127,2023-03-20 23:04:12 (520),1,696,1392,2584,460968,0
3128,2023-03-20 23:04:13 (519),1,2088,1392,4848,692328,0
3129,2023-03-20 23:04:14 (519),1,1392,1392,4200,473352,0
3130,2023-03-20 23:04:15 (519),1,1392,1392,4200,518183,0
3131,2023-03-20 23:04:16 (500),1,1392,1392,3784,473352,0
3132,2023-03-20 23:04:17 (519),1,696,696,2264,480144,0
3133,2023-03-20 23:04:18 (520),1,1392,1392,4200,501984,0
3134,2023-03-20 23:04:19 (518),1,1392,1392,4200,511968,0
3135,2023-03-20 23:04:20 (519),1,1392,1392,3784,498744,0
3136,2023-03-20 23:04:21 (519),1,1392,1392,4200,495768,0
3137,2023-03-20 23:04:22 (520),1,1392,1392,4616,476592,0
3138,2023-03-20 23:04:23 (519),1,1392,1392,4296,460392,0
3139,2023-03-20 23:04:24 (519),1,1392,1392,3784,454176,0
3140,2023-03-20 23:04:25 (519),1,1392,1392,4616,444456,0
3141,2023-03-20 23:04:26 (519),1,1392,4200,5856,431760,0
3142,2023-03-20 23:04:27 (519),1,1392,1920,4848,425280,0
3143,2023-03-20 23:04:28 (519),1,1392,4728,4888,425544,0
3144,2023-03-20 23:04:29 (519),1,1392,3048,5720,483072,0
3145,2023-03-20 23:04:30 (519),1,1392,5296,6272,461232,0
3146,2023-03-20 23:04:31 (520),1,1392,4824,6536,508728,0
3147,2023-03-20 23:04:32 (519),1,696,5296,7384,450936,0
3148,2023-03-20 23:04:33 (519),1,2088,4824,9328,457488,0
3149,2023-03-20 23:04:34 (519),1,1392,8520,6824,530728,0
3150,2023-03-20 23:04:35 (519),1,696,6240,4928,728768,0
3151,2023-03-20 23:04:36 (519),1,1392,11184,6408,728192,0
3152,2023-03-20 23:04:37 (519),1,1392,9112,5992,763616,0
3153,2023-03-20 23:04:38 (520),1,1392,11184,6064,557096,0
3154,2023-03-20 23:04:39 (519),1,1392,9112,6824,821488,0
3155,2023-03-20 23:04:40 (519),1,1392,11184,5856,506088,0
3156,2023-03-20 23:04:41 (520),1,1392,9112,7376,582616,0
3157,2023-03-20 23:04:42 (519),1,696,11200,5344,666856,0
3158,2023-03-20 23:04:43 (519),1,2088,8055,7568,866640,0
3159,2023-03-20 23:04:44 (519),1,696,9448,4472,592648,0
3160,2023-03-20 23:04:45 (519),1,1392,6424,6248,1007832,0
3161,2023-03-20 23:04:46 (519),1,1392,11184,6664,713632,0
3162,2023-03-20 23:04:47 (519),1,1392,6912,6216,872376,0
3163,2023-03-20 23:04:48 (520),1,1392,11184,6424,620496,0
3164,2023-03-20 23:04:49 (519),1,1392,6912,6800,1209696,0
3165,2023-03-20 23:04:50 (519),1,1392,11720,6712,717648,0
3166,2023-03-20 23:04:51 (520),1,1392,8664,7872,1279248,0
3167,2023-03-20 23:04:52 (520),1,1392,12248,6424,728464,0
3168,2023-03-20 23:04:53 (519),1,1392,10296,7008,1276584,0
3169,2023-03-20 23:04:54 (519),1,1392,12248,5824,640624,0
3170,2023-03-20 23:04:55 (520),1,1392,10848,6944,926824,0
3171,2023-03-20 23:04:56 (520),1,1392,12248,5840,612304,0
3172,2023-03-20 23:04:57 (519),1,1392,12056,6384,882744,0
3173,2023-03-20 23:04:58 (519),1,1392,8904,5416,541552,0
3174,2023-03-20 23:04:59 (519),1,1392,11528,7840,833344,0
3175,2023-03-20 23:05:00 (519),1,1392,8904,5616,512712,0
3176,2023-03-20 23:05:01 (519),1,696,9144,5576,535432,0
3177,2023-03-20 23:05:02 (519),1,1392,7808,5832,551280,0
3178,2023-03-20 23:05:03 (519),1,1392,8672,6944,417912,0
3179,2023-03-20 23:05:04 (519),1,1392,7808,5952,370416,0
3180,2023-03-20 23:05:05 (519),1,1392,8672,6736,490024,0
3181,2023-03-20 23:05:06 (519),1,1392,7312,5288,480000,0
3182,2023-03-20 23:05:07 (519),1,1392,8272,6272,596424,0
3183,2023-03-20 23:05:08 (520),1,1392,5176,5168,370416,0
3184,2023-03-20 23:05:09 (519),1,1392,9344,7056,495456,0
3185,2023-03-20 23:05:10 (520),1,696,4480,4240,422304,0
3186,2023-03-20 23:05:11 (520),1,1392,9928,7288,560040,0
3187,2023-03-20 23:05:12 (519),1,1392,5176,5720,469800,0
3188,2023-03-20 23:05:13 (519),1,1392,8720,6184,575400,0
3189,2023-03-20 23:05:14 (519),1,1392,4104,5400,511968,0
3190,2023-03-20 23:05:15 (519),1,1392,8320,8135,575232,0
3191,2023-03-20 23:05:16 (519),1,1392,6720,7512,575664,0
3192,2023-03-20 23:05:17 (519),1,1392,7776,7304,571848,0
3193,2023-03-20 23:05:18 (520),1,1392,6208,6408,573000,0
3194,2023-03-20 23:05:19 (519),1,1392,8560,7304,571536,0
3195,2023-03-20 23:05:20 (519),1,1392,6208,5440,573264,0
3196,2023-03-20 23:05:21 (519),1,1392,9128,7720,596928,0
3197,2023-03-20 23:05:22 (519),1,1392,5640,6408,624312,0
3198,2023-03-20 23:05:23 (520),1,1392,8432,7288,630528,0
3199,2023-03-20 23:05:24 (519),1,1392,5976,7144,576816,0
3200,2023-03-20 23:05:25 (519),1,1392,6816,11808,610776,0
3201,2023-03-20 23:05:26 (519),1,1392,5976,5440,553560,0
3202,2023-03-20 23:05:27 (519),1,696,5592,5896,592752,0
3203,2023-03-20 23:05:28 (519),1,1392,5976,6272,537624,0
3204,2023-03-20 23:05:29 (520),1,1392,8103,9032,627552,0
3205,2023-03-20 23:05:30 (519),1,1392,5424,5720,550840,0
3206,2023-03-20 23:05:31 (519),1,1392,13344,31768,1062920,0
3207,2023-03-20 23:05:32 (509),1,696,6760,20824,1886688,0
3208,2023-03-20 23:05:33 (519),1,2088,8232,9408,662664,0
3209,2023-03-20 23:05:34 (519),1,1392,4032,6272,592176,0
3210,2023-03-20 23:05:35 (519),1,1392,8232,8160,640248,0
3211,2023-03-20 23:05:36 (519),1,696,3336,3920,573576,0
3212,2023-03-20 23:05:37 (519),1,1392,8232,7904,640248,0
3213,2023-03-20 23:05:38 (519),1,1392,3480,5112,576240,0
3214,2023-03-20 23:05:39 (520),1,1392,7576,7872,621072,0
3215,2023-03-20 23:05:40 (520),1,1392,2784,6504,586272,0
3216,2023-03-20 23:05:41 (519),1,1392,8232,8424,793416,0
3217,2023-03-20 23:05:42 (519),1,1392,2784,5112,692880,0
3218,2023-03-20 23:05:43 (519),1,1392,7648,7872,582456,0
3219,2023-03-20 23:05:44 (519),1,1392,2784,5400,515207,0
3220,2023-03-20 23:05:45 (519),1,1392,6992,7320,585696,0
3221,2023-03-20 23:05:46 (519),1,1392,2784,4864,466872,0
3222,2023-03-20 23:05:47 (519),1,1392,6992,6032,573000,0
3223,2023-03-20 23:05:48 (519),1,1392,2784,4176,441216,0
3224,2023-03-20 23:05:49 (520),1,1392,6992,6584,604872,0
3225,2023-03-20 23:05:50 (520),1,1392,2784,4728,429672,0
3226,2023-03-20 23:05:51 (519),1,1392,6968,6936,640824,0
3227,2023-03-20 23:05:52 (519),1,696,2784,3016,387504,0
3228,2023-03-20 23:05:53 (519),1,1392,6856,8392,640248,0
3229,2023-03-20 23:05:54 (519),1,1392,2784,3408,377280,0
3230,2023-03-20 23:05:55 (519),1,1392,7552,7136,637008,0
3231,2023-03-20 23:05:56 (520),1,1392,2088,3624,377208,0
3232,2023-03-20 23:05:57 (518),1,1392,6896,6936,617832,0
3233,2023-03-20 23:05:58 (519),1,1392,2088,4528,432336,0
3234,2023-03-20 23:05:59 (519),1,1392,5560,6504,505488,0
3235,2023-03-20 23:06:00 (519),1,1392,2088,4528,463632,0
3236,2023-03-20 23:06:01 (519),1,1392,4968,5400,457416,0
3237,2023-03-20 23:06:02 (519),1,696,1392,3136,509304,0
3238,2023-03-20 23:06:03 (519),1,1392,6768,7288,1222152,0
3239,2023-03-20 23:06:04 (519),1,1392,1392,3976,877152,0
3240,2023-03-20 23:06:05 (519),1,1392,6768,7288,573264,0
3241,2023-03-20 23:06:06 (519),1,1392,1928,4528,563280,0
3242,2023-03-20 23:06:07 (519),1,1392,6736,6184,614592,0
3243,2023-03-20 23:06:08 (519),1,1392,1928,4528,614592,0
3244,2023-03-20 23:06:09 (519),1,1392,6736,7288,902992,0
3245,2023-03-20 23:06:10 (519),1,1392,1928,4528,735000,0
3246,2023-03-20 23:06:11 (520),1,1392,6080,7928,595416,0
3247,2023-03-20 23:06:12 (519),1,1392,1928,5168,512232,0
3248,2023-03-20 23:06:13 (519),1,1392,6736,8480,595152,0
3249,2023-03-20 23:06:14 (519),1,1392,1928,4752,441216,0
3250,2023-03-20 23:06:15 (519),1,1392,7288,7608,575400,0
3251,2023-03-20 23:06:16 (519),1,1392,1928,4616,399624,0
3252,2023-03-20 23:06:17 (519),1,1392,6720,6824,553560,0
3253,2023-03-20 23:06:18 (519),1,1392,1928,5168,409344,0
3254,2023-03-20 23:06:19 (519),1,696,4816,5344,583032,0
3255,2023-03-20 23:06:20 (519),1,1392,1928,5304,435576,0
3256,2023-03-20 23:06:21 (519),1,1392,5512,7376,656976,0
3257,2023-03-20 23:06:22 (519),1,1392,1928,5400,431760,0
3258,2023-03-20 23:06:23 (519),1,1392,6720,7696,589200,0
3259,2023-03-20 23:06:24 (519),1,1392,1928,6040,457680,0
3260,2023-03-20 23:06:25 (520),1,1392,5568,9672,595680,0
3261,2023-03-20 23:06:26 (519),1,1392,1928,5168,454176,0
3262,2023-03-20 23:06:27 (520),1,1392,5504,6272,814536,0
3263,2023-03-20 23:06:28 (519),1,696,1232,3688,629400,0
3264,2023-03-20 23:06:29 (519),1,1392,4848,6824,598992,0
3265,2023-03-20 23:06:30 (519),1,1392,1928,4752,457488,0
3266,2023-03-20 23:06:31 (519),1,1392,6160,6272,569496,0
3267,2023-03-20 23:06:32 (519),1,1392,1928,5168,470112,0
3268,2023-03-20 23:06:33 (519),1,1392,6160,6272,551424,0
3269,2023-03-20 23:06:34 (520),1,1392,1928,5168,521424,0
3270,2023-03-20 23:06:35 (519),1,1392,6808,5856,836112,0
3271,2023-03-20 23:06:36 (519),1,1392,1928,5168,708504,0
3272,2023-03-20 23:06:37 (519),1,1392,6808,7928,598656,0
3273,2023-03-20 23:06:38 (520),1,1392,1920,5168,540600,0
3274,2023-03-20 23:06:39 (520),1,1392,6256,6960,753864,0
3275,2023-03-20 23:06:40 (519),1,1392,1920,4752,518448,0
3276,2023-03-20 23:06:41 (520),1,1392,6256,7928,560040,0
3277,2023-03-20 23:06:42 (519),1,1392,1920,5168,499008,0
3278,2023-03-20 23:06:43 (519),1,1392,6256,6272,537624,0
3279,2023-03-20 23:06:44 (519),1,1392,1920,5720,492528,0
3280,2023-03-20 23:06:45 (520),1,696,6216,4928,570336,0
3281,2023-03-20 23:06:46 (519),1,1392,1920,5720,509304,0
3282,2023-03-20 23:06:47 (519),1,1392,5192,6824,602472,0
3283,2023-03-20 23:06:48 (519),1,1392,2432,5720,489552,0
3284,2023-03-20 23:06:49 (519),1,1392,5192,7376,633768,0
3285,2023-03-20 23:06:50 (521),1,1392,2432,5720,470640,0
3286,2023-03-20 23:06:51 (519),1,1392,5192,6960,640512,0
3287,2023-03-20 23:06:52 (520),1,1392,2432,4848,450936,0
3288,2023-03-20 23:06:53 (519),1,1392,5192,7184,601896,0
3289,2023-03-20 23:06:54 (519),1,696,1736,3368,448272,0
3290,2023-03-20 23:06:55 (519),1,1392,5088,7416,640248,0
3291,2023-03-20 23:06:56 (519),1,1392,2432,5208,460656,0
3292,2023-03-20 23:06:57 (519),1,1392,5744,6768,601896,0
3293,2023-03-20 23:06:58 (519),1,1392,2432,5208,489552,0
3294,2023-03-20 23:06:59 (519),1,1392,4496,6216,592176,0
3295,2023-03-20 23:07:00 (519),1,1392,2432,5208,689904,0
3296,2023-03-20 23:07:01 (519),1,1392,5152,6216,576240,0
3297,2023-03-20 23:07:02 (519),1,1392,2432,5080,537624,0
3298,2023-03-20 23:07:03 (520),1,1392,4496,6184,553560,0
3299,2023-03-20 23:07:04 (519),1,1392,2432,5080,540864,0
3300,2023-03-20 23:07:05 (519),1,1392,4496,5616,508728,0
3301,2023-03-20 23:07:06 (519),1,1392,2432,5080,515207,0
3302,2023-03-20 23:07:07 (519),1,1392,3912,5080,528696,0
3303,2023-03-20 23:07:08 (519),1,1392,2432,4728,779376,0
3304,2023-03-20 23:07:09 (520),1,1392,3256,5280,558120,0
3305,2023-03-20 23:07:10 (519),1,1392,2432,4648,444720,0
3306,2023-03-20 23:07:11 (519),1,1392,3256,4528,377208,0
3307,2023-03-20 23:07:12 (519),1,696,1744,3152,390480,0
3308,2023-03-20 23:07:13 (520),1,1392,3256,5632,543840,0
3309,2023-03-20 23:07:14 (519),1,1392,2440,4176,345072,0
3310,2023-03-20 23:07:15 (520),1,1392,3256,5048,441744,0
3311,2023-03-20 23:07:16 (519),1,1392,2440,5080,361008,0
3312,2023-03-20 23:07:17 (519),1,1392,2600,4528,499008,0
3313,2023-03-20 23:07:18 (520),1,1392,2440,5080,345072,0
3314,2023-03-20 23:07:19 (519),1,1392,2600,4616,547080,0
3315,2023-03-20 23:07:20 (519),1,696,1216,2816,348888,0
3316,2023-03-20 23:07:21 (519),1,1392,3128,4848,598656,0
3317,2023-03-20 23:07:22 (519),1,1392,1912,4528,697200,0
3318,2023-03-20 23:07:23 (520),1,1392,3128,5632,637656,0
3319,2023-03-20 23:07:24 (519),1,1392,1912,4528,437976,0
3320,2023-03-20 23:07:25 (520),1,1392,3128,5632,611424,0
3321,2023-03-20 23:07:26 (519),1,1392,1912,4528,470184,0
3322,2023-03-20 23:07:27 (519),1,1392,3232,5632,591912,0
3323,2023-03-20 23:07:28 (520),1,1392,1912,4528,508464,0
3324,2023-03-20 23:07:29 (519),1,1392,3168,5632,559848,0
3325,2023-03-20 23:07:30 (520),1,1392,1912,4528,521424,0
3326,2023-03-20 23:07:31 (519),1,1392,3168,5400,582456,0
3327,2023-03-20 23:07:32 (520),1,1392,1912,4528,527904,0
3328,2023-03-20 23:07:33 (519),1,1392,3168,5632,547080,0
3329,2023-03-20 23:07:34 (519),1,1392,1912,5168,531456,0
3330,2023-03-20 23:07:35 (519),1,1392,3168,5632,524664,0
3331,2023-03-20 23:07:36 (519),1,1392,1912,5168,509040,0
3332,2023-03-20 23:07:37 (520),1,1392,3168,5536,489552,0
3333,2023-03-20 23:07:38 (518),1,696,1216,2816,473664,0
3334,2023-03-20 23:07:39 (519),1,1392,3168,4888,463632,0
3335,2023-03-20 23:07:40 (519),1,1392,1912,4848,470112,0
3336,2023-03-20 23:07:41 (519),1,1392,3168,5952,476592,0
3337,2023-03-20 23:07:42 (519),1,1392,1912,4528,466872,0
3338,2023-03-20 23:07:43 (520),1,1392,3184,6272,567096,0
3339,2023-03-20 23:07:44 (520),1,1392,1392,4296,480408,0
3340,2023-03-20 23:07:45 (519),1,1392,3184,6272,553560,0
3341,2023-03-20 23:07:46 (519),1,696,696,2584,476904,0
3342,2023-03-20 23:07:47 (520),1,1392,3184,5440,595152,0
3343,2023-03-20 23:07:48 (519),1,1392,1392,4616,489288,0
3344,2023-03-20 23:07:49 (520),1,1392,3184,5952,601632,0
3345,2023-03-20 23:07:50 (519),1,1392,1392,4520,492528,0
3346,2023-03-20 23:07:51 (519),1,1392,3184,8224,591912,0
3347,2023-03-20 23:07:52 (520),1,1392,1392,4200,482808,0
3348,2023-03-20 23:07:53 (519),1,1392,3184,6272,592488,0
3349,2023-03-20 23:07:54 (519),1,1392,1392,4616,476328,0
3350,2023-03-20 23:07:55 (519),1,1392,3184,5304,591912,0
